name,highway,UF,item,latitude,longitude,exp_km_calc
GH010080,282,SC,Rocada,-277.046.962,-4.883.812,36.0
GH010080,282,SC,Faixa Central,-277.046.962,-4.883.812,36.0
GH010080,282,SC,Faixa Lateral,-277.046.962,-4.883.812,36.0
GH010080,282,SC,Drenagem,-277.048.181,-488.383.016,36.0
GH010080,282,SC,Drenagem,-277.049.714,-488.385.007,36.0
GH010080,282,SC,Rocada,-27.704.983,-488.385.137,36.0
GH010080,282,SC,Faixa Central,-27.704.983,-488.385.137,36.0
GH010080,282,SC,Faixa Lateral,-27.704.983,-488.385.137,36.0
GH010080,282,SC,Placa,-277.050.928,-488.386.357,36.0
GH010080,282,SC,Drenagem,-277.051.402,-488.386.849,36.0
GH010080,282,SC,Rocada,-277.053.168,-488.388.565,36.0
GH010080,282,SC,Faixa Central,-277.053.168,-488.388.565,36.0
GH010080,282,SC,Faixa Lateral,-277.053.168,-488.388.565,36.0
GH010080,282,SC,Drenagem,-277.053.475,-488.388.861,36.0
GH010080,282,SC,Drenagem,-277.055.411,-488.390.661,36.0
GH010080,282,SC,Rocada,-277.056.684,-48.839.181,36.0
GH010080,282,SC,Faixa Central,-277.056.684,-48.839.181,36.0
GH010080,282,SC,Faixa Lateral,-277.056.684,-48.839.181,36.0
GH010080,282,SC,Drenagem,-277.058.519,-48.839.351,36.0
GH010080,282,SC,Placa,-277.059.456,-488.394.428,36.0
GH010080,282,SC,Rocada,-277.060.091,-488.395.164,36.0
GH010080,282,SC,Faixa Central,-277.060.091,-488.395.164,36.0
GH010080,282,SC,Faixa Lateral,-277.060.091,-488.395.164,36.0
GH010080,282,SC,Drenagem,-277.060.265,-488.395.368,36.0
GH010080,282,SC,Drenagem,-277.061.993,-488.397.583,36.0
GH010080,282,SC,Placa,-277.061.993,-488.397.583,36.0
GH010080,282,SC,Rocada,-27.706.297,-488.399.075,36.0
GH010080,282,SC,Faixa Central,-27.706.297,-488.399.075,36.0
GH010080,282,SC,Faixa Lateral,-27.706.297,-488.399.075,36.0
GH010080,282,SC,Drenagem,-27.706.343,-48.839.993,36.0
GH010080,282,SC,Drenagem,-277.064.533,-488.402.337,36.0
GH010080,282,SC,Rocada,-277.065.028,-488.403.635,36.0
GH010080,282,SC,Faixa Central,-277.065.028,-488.403.635,36.0
GH010080,282,SC,Faixa Lateral,-277.065.028,-488.403.635,36.0
GH010080,282,SC,Drenagem,-277.065.426,-488.404.763,36.0
GH010080,282,SC,Drenagem,-277.066.316,-488.407.345,36.0
GH010080,282,SC,Rocada,-277.066.646,-488.408.416,36.0
GH010080,282,SC,Faixa Central,-277.066.646,-488.408.416,36.0
GH010080,282,SC,Faixa Lateral,-277.066.646,-488.408.416,36.0
GH010080,282,SC,Trinca,-277.066.982,-488.409.491,36.0
GH010080,282,SC,Buraco,-277.066.982,-488.409.491,36.0
GH010080,282,SC,Rocada,-277.068.152,-488.413.247,36.0
GH010080,282,SC,Faixa Central,-277.068.152,-488.413.247,36.0
GH010080,282,SC,Faixa Lateral,-277.068.152,-488.413.247,36.0
GH010080,282,SC,Rocada,-277.069.648,-488.418.069,36.0
GH010080,282,SC,Faixa Central,-277.069.648,-488.418.069,36.0
GH010080,282,SC,Faixa Lateral,-277.069.648,-488.418.069,36.0
GH010080,282,SC,Placa,-277.070.614,-488.421.257,36.0
GH010080,282,SC,Drenagem,-277.070.809,-48.842.194,36.0
GH010080,282,SC,Rocada,-277.071.093,-488.422.915,36.0
GH010080,282,SC,Faixa Central,-277.071.093,-488.422.915,36.0
GH010080,282,SC,Faixa Lateral,-277.071.093,-488.422.915,36.0
GH010080,282,SC,Drenagem,-277.071.861,-488.425.459,36.0
GH010080,282,SC,Rocada,-277.072.565,-488.427.771,36.0
GH010080,282,SC,Faixa Central,-277.072.565,-488.427.771,36.0
GH010080,282,SC,Faixa Lateral,-277.072.565,-488.427.771,36.0
GH010080,282,SC,Drenagem,-277.072.927,-488.428.932,36.0
GH010080,282,SC,Drenagem,-277.073.717,-488.431.528,37.0
GH010080,282,SC,Rocada,-277.074.032,-488.432.589,37.0
GH010080,282,SC,Faixa Central,-277.074.032,-488.432.589,37.0
GH010080,282,SC,Faixa Lateral,-277.074.032,-488.432.589,37.0
GH010080,282,SC,Buraco,-277.074.562,-488.434.321,37.0
GH010080,282,SC,Drenagem,-277.074.621,-488.434.515,37.0
GH010080,282,SC,Buraco,-277.075.154,-488.436.256,37.0
GH010080,282,SC,Rocada,-277.075.512,-488.437.414,37.0
GH010080,282,SC,Faixa Central,-277.075.512,-488.437.414,37.0
GH010080,282,SC,Faixa Lateral,-277.075.512,-488.437.414,37.0
GH010080,282,SC,Rocada,-277.077.015,-488.442.254,37.0
GH010080,282,SC,Faixa Central,-277.077.015,-488.442.254,37.0
GH010080,282,SC,Faixa Lateral,-277.077.015,-488.442.254,37.0
GH010080,282,SC,Buraco,-277.077.992,-48.844.534,37.0
GH010080,282,SC,Placa,-277.078.082,-488.445.627,37.0
GH010080,282,SC,Rocada,-277.078.541,-48.844.707,37.0
GH010080,282,SC,Faixa Central,-277.078.541,-48.844.707,37.0
GH010080,282,SC,Faixa Lateral,-277.078.541,-48.844.707,37.0
GH010080,282,SC,Placa,-277.079.059,-488.448.709,37.0
GH010080,282,SC,Rocada,-277.080.051,-488.451.881,37.0
GH010080,282,SC,Faixa Central,-277.080.051,-488.451.881,37.0
GH010080,282,SC,Faixa Lateral,-277.080.051,-488.451.881,37.0
GH010080,282,SC,Placa,-277.080.172,-488.452.266,37.0
GH010080,282,SC,Rocada,-277.081.578,-488.456.696,37.0
GH010080,282,SC,Faixa Central,-277.081.578,-488.456.696,37.0
GH010080,282,SC,Faixa Lateral,-277.081.578,-488.456.696,37.0
GH010080,282,SC,Remendo,-277.081.993,-488.458.041,37.0
GH010080,282,SC,Remendo,-277.082.288,-488.459.007,37.0
GH010080,282,SC,Buraco,-277.082.348,-488.459.199,37.0
GH010080,282,SC,Rocada,-277.083.052,-488.461.518,37.0
GH010080,282,SC,Faixa Central,-277.083.052,-488.461.518,37.0
GH010080,282,SC,Faixa Lateral,-277.083.052,-488.461.518,37.0
GH010080,282,SC,Drenagem,-277.083.518,-488.463.065,37.0
GH010080,282,SC,Drenagem,-277.084.175,-488.465.745,37.0
GH010080,282,SC,Rocada,-277.084.297,-488.466.457,37.0
GH010080,282,SC,Faixa Central,-277.084.297,-488.466.457,37.0
GH010080,282,SC,Faixa Lateral,-277.084.297,-488.466.457,37.0
GH010080,282,SC,Drenagem,-277.084.514,-48.846.978,37.0
GH010080,282,SC,Rocada,-277.084.384,-48.847.156,37.0
GH010080,282,SC,Faixa Central,-277.084.384,-48.847.156,37.0
GH010080,282,SC,Faixa Lateral,-277.084.384,-48.847.156,37.0
GH010080,282,SC,Drenagem,-277.084.294,-488.472.395,37.0
GH010080,282,SC,Drenagem,-277.083.707,-488.474.926,37.0
GH010080,282,SC,Rocada,-277.083.208,-48.847.651,37.0
GH010080,282,SC,Faixa Central,-277.083.208,-48.847.651,37.0
GH010080,282,SC,Faixa Lateral,-277.083.208,-48.847.651,37.0
GH010080,282,SC,Placa,-277.082.665,-488.478.071,37.0
GH010080,282,SC,Drenagem,-277.082.533,-488.478.464,37.0
GH010080,282,SC,Drenagem,-27.708.167,-488.480.901,37.0
GH010080,282,SC,Rocada,-277.081.531,-488.481.284,37.0
GH010080,282,SC,Faixa Central,-277.081.531,-488.481.284,37.0
GH010080,282,SC,Faixa Lateral,-277.081.531,-488.481.284,37.0
GH010080,282,SC,Buraco,-277.080.798,-488.483.398,37.0
GH010080,282,SC,Drenagem,-2.770.807,-488.483.683,37.0
GH010080,282,SC,Placa,-277.080.231,-488.485.121,37.0
GH010080,282,SC,Rocada,-277.079.938,-488.486.079,37.0
GH010080,282,SC,Faixa Central,-277.079.938,-488.486.079,37.0
GH010080,282,SC,Faixa Lateral,-277.079.938,-488.486.079,37.0
GH010080,282,SC,Drenagem,-277.079.496,-48.848.771,37.0
GH010080,282,SC,Rocada,-277.078.905,-488.491.029,37.0
GH010080,282,SC,Faixa Central,-277.078.905,-488.491.029,37.0
GH010080,282,SC,Faixa Lateral,-277.078.905,-488.491.029,37.0
GH010080,282,SC,Drenagem,-277.078.829,-488.492.421,37.0
GH010080,282,SC,Placa,-277.078.858,-488.493.896,37.0
GH010080,282,SC,Rocada,-277.079.169,-488.496.148,37.0
GH010080,282,SC,Faixa Central,-277.079.169,-488.496.148,37.0
GH010080,282,SC,Faixa Lateral,-277.079.169,-488.496.148,37.0
GH010080,282,SC,Drenagem,-277.079.347,-488.496.919,37.0
GH010080,282,SC,Drenagem,-277.080.257,-48.849.961,37.0
GH010080,282,SC,Rocada,-277.080.828,-488.500.929,37.0
GH010080,282,SC,Faixa Central,-277.080.828,-488.500.929,37.0
GH010080,282,SC,Faixa Lateral,-277.080.828,-488.500.929,37.0
GH010080,282,SC,Drenagem,-277.081.364,-488.502.142,37.0
GH010080,282,SC,Drenagem,-277.082.605,-488.504.781,37.0
GH010080,282,SC,Rocada,-277.082.921,-488.505.469,37.0
GH010080,282,SC,Faixa Central,-277.082.921,-488.505.469,37.0
GH010080,282,SC,Faixa Lateral,-277.082.921,-488.505.469,37.0
GH010080,282,SC,Drenagem,-277.084.102,-488.508.007,37.0
GH010080,282,SC,Rocada,-277.085.054,-488.510.041,37.0
GH010080,282,SC,Faixa Central,-277.085.054,-488.510.041,37.0
GH010080,282,SC,Faixa Lateral,-277.085.054,-488.510.041,37.0
GH010080,282,SC,Drenagem,-277.085.852,-48.851.174,37.0
GH010080,282,SC,Placa,-27.708.589,-488.511.823,37.0
GH010080,282,SC,Rocada,-277.087.187,-48.851.455,37.0
GH010080,282,SC,Faixa Central,-277.087.187,-48.851.455,37.0
GH010080,282,SC,Faixa Lateral,-277.087.187,-48.851.455,37.0
GH010080,282,SC,Drenagem,-27.708.907,-48.851.856,37.0
GH010080,282,SC,Placa,-277.089.234,-488.518.912,37.0
GH010080,282,SC,Rocada,-277.089.318,-48.851.908,37.0
GH010080,282,SC,Faixa Central,-277.089.318,-48.851.908,37.0
GH010080,282,SC,Faixa Lateral,-277.089.318,-48.851.908,37.0
GH010080,282,SC,Drenagem,-277.090.697,-488.521.984,37.0
GH010080,282,SC,Rocada,-277.091.473,-488.523.556,37.0
GH010080,282,SC,Faixa Central,-277.091.473,-488.523.556,37.0
GH010080,282,SC,Faixa Lateral,-277.091.473,-488.523.556,37.0
GH010080,282,SC,Drenagem,-277.092.253,-488.525.141,38.0
GH010080,282,SC,Drenagem,-277.093.436,-488.527.525,38.0
GH010080,282,SC,Rocada,-277.093.692,-488.528.044,38.0
GH010080,282,SC,Faixa Central,-277.093.692,-488.528.044,38.0
GH010080,282,SC,Faixa Lateral,-277.093.692,-488.528.044,38.0
GH010080,282,SC,Placa,-277.095.211,-488.530.836,38.0
GH010080,282,SC,Rocada,-277.096.131,-488.532.364,38.0
GH010080,282,SC,Faixa Central,-277.096.131,-488.532.364,38.0
GH010080,282,SC,Faixa Lateral,-277.096.131,-488.532.364,38.0
GH010080,282,SC,Drenagem,-277.096.251,-488.532.534,38.0
GH010080,282,SC,Placa,-277.096.355,-488.532.707,38.0
GH010080,282,SC,Drenagem,-277.097.879,-48.853.494,38.0
GH010080,282,SC,Rocada,-277.098.995,-48.853.633,38.0
GH010080,282,SC,Faixa Central,-277.098.995,-48.853.633,38.0
GH010080,282,SC,Faixa Lateral,-277.098.995,-48.853.633,38.0
GH010080,282,SC,Drenagem,-277.099.789,-488.537.382,38.0
GH010080,282,SC,Drenagem,-277.101.845,-488.540.007,38.0
GH010080,282,SC,Rocada,-277.101.973,-488.540.162,38.0
GH010080,282,SC,Faixa Central,-277.101.973,-488.540.162,38.0
GH010080,282,SC,Faixa Lateral,-277.101.973,-488.540.162,38.0
GH010080,282,SC,Drenagem,-277.104.173,-488.542.934,38.0
GH010080,282,SC,Rocada,-277.105.079,-488.543.932,38.0
GH010080,282,SC,Faixa Central,-277.105.079,-488.543.932,38.0
GH010080,282,SC,Faixa Lateral,-277.105.079,-488.543.932,38.0
GH039704,349,BA,Rocada,-13.460.995,-448.448.766,935.0
GH039704,349,BA,Faixa Central,-13.460.995,-448.448.766,935.0
GH039704,349,BA,Faixa Lateral,-13.460.995,-448.448.766,935.0
GH039704,349,BA,Trinca,-134.610.093,-44.844.981,935.0
GH039704,349,BA,Rocada,-134.610.474,-448.453.415,935.0
GH039704,349,BA,Faixa Central,-134.610.474,-448.453.415,935.0
GH039704,349,BA,Faixa Lateral,-134.610.474,-448.453.415,935.0
GH039704,349,BA,Trinca,-134.610.894,-448.457.037,935.0
GH039704,349,BA,Rocada,-134.611.016,-448.458.065,935.0
GH039704,349,BA,Faixa Central,-134.611.016,-448.458.065,935.0
GH039704,349,BA,Faixa Lateral,-134.611.016,-448.458.065,935.0
GH039704,349,BA,Placa,-134.611.214,-448.460.368,935.0
GH039704,349,BA,Rocada,-134.611.515,-448.462.755,935.0
GH039704,349,BA,Faixa Central,-134.611.515,-448.462.755,935.0
GH039704,349,BA,Faixa Lateral,-134.611.515,-448.462.755,935.0
GH039704,349,BA,Buraco,-134.611.842,-448.465.747,935.0
GH039704,349,BA,Trinca,-134.611.874,-448.465.969,935.0
GH039704,349,BA,Rocada,-134.612.027,-448.467.406,935.0
GH039704,349,BA,Faixa Central,-134.612.027,-448.467.406,935.0
GH039704,349,BA,Faixa Lateral,-134.612.027,-448.467.406,935.0
GH039704,349,BA,Trinca,-134.612.221,-448.469.317,935.0
GH039704,349,BA,Rocada,-134.612.543,-448.472.099,935.0
GH039704,349,BA,Faixa Central,-134.612.543,-448.472.099,935.0
GH039704,349,BA,Faixa Lateral,-134.612.543,-448.472.099,935.0
GH039704,349,BA,Trinca,-134.612.556,-448.472.209,935.0
GH039704,349,BA,Trinca,-134.612.712,-448.473.636,935.0
GH039704,349,BA,Trinca,-134.612.994,-448.476.617,935.0
GH039704,349,BA,Rocada,-134.613.006,-448.476.728,935.0
GH039704,349,BA,Faixa Central,-134.613.006,-448.476.728,935.0
GH039704,349,BA,Faixa Lateral,-134.613.006,-448.476.728,935.0
GH039704,349,BA,Rocada,-134.613.471,-448.481.343,935.0
GH039704,349,BA,Faixa Central,-134.613.471,-448.481.343,935.0
GH039704,349,BA,Faixa Lateral,-134.613.471,-448.481.343,935.0
GH039704,349,BA,Trinca,-134.613.931,-448.484.852,935.0
GH039704,349,BA,Rocada,-134.614.051,-448.485.931,935.0
GH039704,349,BA,Faixa Central,-134.614.051,-448.485.931,935.0
GH039704,349,BA,Faixa Lateral,-134.614.051,-448.485.931,935.0
GH039704,349,BA,Trinca,-134.614.495,-448.489.989,935.0
GH039704,349,BA,Rocada,-134.614.567,-448.490.615,935.0
GH039704,349,BA,Faixa Central,-134.614.567,-448.490.615,935.0
GH039704,349,BA,Faixa Lateral,-134.614.567,-448.490.615,935.0
GH039704,349,BA,Trinca,-134.614.781,-44.849.241,935.0
GH039704,349,BA,Trinca,-134.614.982,-448.494.167,935.0
GH039704,349,BA,Trinca,-134.614.982,-448.494.167,935.0
GH039704,349,BA,Rocada,-134.615.071,-448.495.285,935.0
GH039704,349,BA,Faixa Central,-134.615.071,-448.495.285,935.0
GH039704,349,BA,Faixa Lateral,-134.615.071,-448.495.285,935.0
GH039704,349,BA,Trinca,-134.615.094,-448.495.491,935.0
GH039704,349,BA,Trinca,-134.615.189,-448.496.524,935.0
GH039704,349,BA,Trinca,-134.615.332,-44.849.784,935.0
GH039704,349,BA,Trinca,-134.615.484,-448.499.163,935.0
GH039704,349,BA,Rocada,-134.615.572,-448.499.885,935.0
GH039704,349,BA,Faixa Central,-134.615.572,-448.499.885,935.0
GH039704,349,BA,Faixa Lateral,-134.615.572,-448.499.885,935.0
GH039704,349,BA,Trinca,-134.615.806,-44.850.217,935.0
GH039704,349,BA,Trinca,-134.615.896,-448.503.115,935.0
GH039704,349,BA,Rocada,-134.616.076,-448.504.497,935.0
GH039704,349,BA,Faixa Central,-134.616.076,-448.504.497,935.0
GH039704,349,BA,Faixa Lateral,-134.616.076,-448.504.497,935.0
GH039704,349,BA,Trinca,-134.616.102,-448.504.713,935.0
GH039704,349,BA,Trinca,-134.616.189,-448.505.658,935.0
GH039704,349,BA,Trinca,-134.616.189,-448.505.658,935.0
GH039704,349,BA,Trinca,-134.616.299,-448.506.608,935.0
GH039704,349,BA,Trinca,-134.616.406,-448.507.553,935.0
GH039704,349,BA,Trinca,-134.616.504,-448.508.521,935.0
GH039704,349,BA,Rocada,-134.616.562,-448.509.149,935.0
GH039704,349,BA,Faixa Central,-134.616.562,-448.509.149,935.0
GH039704,349,BA,Faixa Lateral,-134.616.562,-448.509.149,935.0
GH039704,349,BA,Trinca,-134.616.596,-448.509.466,935.0
GH039704,349,BA,Trinca,-134.616.688,-448.510.432,935.0
GH039704,349,BA,Trinca,-134.616.688,-448.510.432,935.0
GH039704,349,BA,Trinca,-13.461.678,-44.851.139,935.0
GH039704,349,BA,Trinca,-13.461.678,-44.851.139,935.0
GH039704,349,BA,Trinca,-13.461.688,-448.512.361,935.0
GH039704,349,BA,Trinca,-134.616.969,-448.513.435,935.0
GH039704,349,BA,Rocada,-134.617.008,-448.513.763,935.0
GH039704,349,BA,Faixa Central,-134.617.008,-448.513.763,935.0
GH039704,349,BA,Faixa Lateral,-134.617.008,-448.513.763,935.0
GH039704,349,BA,Trinca,-134.617.069,-448.514.509,935.0
GH039704,349,BA,Trinca,-134.617.195,-448.515.613,935.0
GH039704,349,BA,Trinca,-134.617.366,-44.851.694,935.0
GH039704,349,BA,Rocada,-134.617.545,-448.518.396,935.0
GH039704,349,BA,Faixa Central,-134.617.545,-448.518.396,935.0
GH039704,349,BA,Faixa Lateral,-134.617.545,-448.518.396,935.0
GH039704,349,BA,Trinca,-134.618.005,-448.522.321,935.0
GH039704,349,BA,Rocada,-134.618.086,-448.522.992,936.0
GH039704,349,BA,Faixa Central,-134.618.086,-448.522.992,936.0
GH039704,349,BA,Faixa Lateral,-134.618.086,-448.522.992,936.0
GH039704,349,BA,Trinca,-134.618.236,-448.524.574,936.0
GH039704,349,BA,Trinca,-134.618.459,-44.852.665,936.0
GH039704,349,BA,Rocada,-134.618.568,-448.527.695,936.0
GH039704,349,BA,Faixa Central,-134.618.568,-448.527.695,936.0
GH039704,349,BA,Faixa Lateral,-134.618.568,-448.527.695,936.0
GH039704,349,BA,Trinca,-134.618.946,-448.531.545,936.0
GH039704,349,BA,Rocada,-134.619.037,-448.532.355,936.0
GH039704,349,BA,Faixa Central,-134.619.037,-448.532.355,936.0
GH039704,349,BA,Faixa Lateral,-134.619.037,-448.532.355,936.0
GH039704,349,BA,Trinca,-134.619.379,-448.535.281,936.0
GH039704,349,BA,Rocada,-134.619.579,-448.537.048,936.0
GH039704,349,BA,Faixa Central,-134.619.579,-448.537.048,936.0
GH039704,349,BA,Faixa Lateral,-134.619.579,-448.537.048,936.0
GH039704,349,BA,Trinca,-134.619.579,-448.537.048,936.0
GH039704,349,BA,Trinca,-1.346.197,-448.538.094,936.0
GH039704,349,BA,Trinca,-134.620.029,-448.541.144,936.0
GH039704,349,BA,Rocada,-134.620.098,-448.541.725,936.0
GH039704,349,BA,Faixa Central,-134.620.098,-448.541.725,936.0
GH039704,349,BA,Faixa Lateral,-134.620.098,-448.541.725,936.0
GH039704,349,BA,Trinca,-134.620.367,-448.544.105,936.0
GH039704,349,BA,Trinca,-134.620.508,-448.545.633,936.0
GH039704,349,BA,Rocada,-13.462.059,-448.546.336,936.0
GH039704,349,BA,Faixa Central,-13.462.059,-448.546.336,936.0
GH039704,349,BA,Faixa Lateral,-13.462.059,-448.546.336,936.0
GH039704,349,BA,Rocada,-134.621.109,-448.550.999,936.0
GH039704,349,BA,Faixa Central,-134.621.109,-448.550.999,936.0
GH039704,349,BA,Faixa Lateral,-134.621.109,-448.550.999,936.0
GH039704,349,BA,Trinca,-134.621.154,-44.855.144,936.0
GH039704,349,BA,Trinca,-134.621.494,-448.553.996,936.0
GH039704,349,BA,Trinca,-134.621.622,-448.555.391,936.0
GH039704,349,BA,Rocada,-134.621.645,-44.855.561,936.0
GH039704,349,BA,Faixa Central,-134.621.645,-44.855.561,936.0
GH039704,349,BA,Faixa Lateral,-134.621.645,-44.855.561,936.0
GH039704,349,BA,Buraco,-134.621.843,-448.557.575,936.0
GH039704,349,BA,Rocada,-134.622.112,-448.560.259,936.0
GH039704,349,BA,Faixa Central,-134.622.112,-448.560.259,936.0
GH039704,349,BA,Faixa Lateral,-134.622.112,-448.560.259,936.0
GH039704,349,BA,Rocada,-13.462.268,-448.564.868,936.0
GH039704,349,BA,Faixa Central,-13.462.268,-448.564.868,936.0
GH039704,349,BA,Faixa Lateral,-13.462.268,-448.564.868,936.0
GH039704,349,BA,Rocada,-134.623.144,-448.569.481,936.0
GH039704,349,BA,Faixa Central,-134.623.144,-448.569.481,936.0
GH039704,349,BA,Faixa Lateral,-134.623.144,-448.569.481,936.0
GH039704,349,BA,Trinca,-134.623.426,-448.571.977,936.0
GH039704,349,BA,Rocada,-134.623.674,-448.574.077,936.0
GH039704,349,BA,Faixa Central,-134.623.674,-448.574.077,936.0
GH039704,349,BA,Faixa Lateral,-134.623.674,-448.574.077,936.0
GH039704,349,BA,Trinca,-13.462.407,-44.857.746,936.0
GH039704,349,BA,Rocada,-134.624.172,-448.578.701,936.0
GH039704,349,BA,Faixa Central,-134.624.172,-448.578.701,936.0
GH039704,349,BA,Faixa Lateral,-134.624.172,-448.578.701,936.0
GH039704,349,BA,Rocada,-134.624.655,-448.583.344,936.0
GH039704,349,BA,Faixa Central,-134.624.655,-448.583.344,936.0
GH039704,349,BA,Faixa Lateral,-134.624.655,-448.583.344,936.0
GH039704,349,BA,Trinca,-134.625.022,-44.858.612,936.0
GH039704,349,BA,Trinca,-134.625.265,-448.587.928,936.0
GH039704,349,BA,Rocada,-134.625.265,-448.587.928,936.0
GH039704,349,BA,Faixa Central,-134.625.265,-448.587.928,936.0
GH039704,349,BA,Faixa Lateral,-134.625.265,-448.587.928,936.0
GH039704,349,BA,Trinca,-134.625.394,-44.858.907,936.0
GH039704,349,BA,Trinca,-134.625.614,-448.591.274,936.0
GH039704,349,BA,Rocada,-134.625.755,-448.592.524,936.0
GH039704,349,BA,Faixa Central,-134.625.755,-448.592.524,936.0
GH039704,349,BA,Faixa Lateral,-134.625.755,-448.592.524,936.0
GH039704,349,BA,Trinca,-134.625.828,-448.593.041,936.0
GH039704,349,BA,Trinca,-134.625.974,-448.594.189,936.0
GH039704,349,BA,Trinca,-134.626.239,-448.596.051,936.0
GH039704,349,BA,Rocada,-134.626.401,-448.597.174,936.0
GH039704,349,BA,Faixa Central,-134.626.401,-448.597.174,936.0
GH039704,349,BA,Faixa Lateral,-134.626.401,-448.597.174,936.0
GH039704,349,BA,Trinca,-13.462.642,-44.859.738,936.0
GH039704,349,BA,Trinca,-134.626.513,-448.598.308,936.0
GH039704,349,BA,Trinca,-134.626.612,-448.599.245,936.0
GH039704,349,BA,Trinca,-134.626.714,-448.600.346,936.0
GH039704,349,BA,Trinca,-134.626.807,-448.601.448,936.0
GH039704,349,BA,Rocada,-134.626.842,-448.601.839,936.0
GH039704,349,BA,Faixa Central,-134.626.842,-448.601.839,936.0
GH039704,349,BA,Faixa Lateral,-134.626.842,-448.601.839,936.0
GH039704,349,BA,Rocada,-13.462.734,-448.606.459,936.0
GH039704,349,BA,Faixa Central,-13.462.734,-448.606.459,936.0
GH039704,349,BA,Faixa Lateral,-13.462.734,-448.606.459,936.0
GH039704,349,BA,Placa,-134.627.363,-448.606.653,936.0
GH039704,349,BA,Remendo,-134.627.454,-448.607.717,936.0
GH039704,349,BA,Remendo,-134.627.506,-448.608.298,936.0
GH039704,349,BA,Trinca,-134.627.632,-448.609.658,936.0
GH039704,349,BA,Rocada,-134.627.798,-448.611.089,936.0
GH039704,349,BA,Faixa Central,-134.627.798,-448.611.089,936.0
GH039704,349,BA,Faixa Lateral,-134.627.798,-448.611.089,936.0
GH039704,349,BA,Rocada,-134.628.287,-448.615.763,937.0
GH039704,349,BA,Faixa Central,-134.628.287,-448.615.763,937.0
GH039704,349,BA,Faixa Lateral,-134.628.287,-448.615.763,937.0
GH039704,349,BA,Trinca,-134.628.521,-448.618.166,937.0
GH039704,349,BA,Trinca,-134.628.596,-448.619.223,937.0
GH039704,349,BA,Rocada,-134.628.699,-44.862.039,937.0
GH039704,349,BA,Faixa Central,-134.628.699,-44.862.039,937.0
GH039704,349,BA,Faixa Lateral,-134.628.699,-44.862.039,937.0
GH039704,349,BA,Trinca,-134.628.901,-448.623.011,937.0
GH039704,349,BA,Rocada,-134.629.102,-448.624.989,937.0
GH039704,349,BA,Faixa Central,-134.629.102,-448.624.989,937.0
GH039704,349,BA,Faixa Lateral,-134.629.102,-448.624.989,937.0
GH039704,349,BA,Trinca,-134.629.242,-448.626.078,937.0
GH039704,349,BA,Trinca,-134.629.344,-448.627.084,937.0
GH039704,349,BA,Trinca,-134.629.613,-448.629.524,937.0
GH039704,349,BA,Rocada,-134.629.623,-448.629.628,937.0
GH039704,349,BA,Faixa Central,-134.629.623,-448.629.628,937.0
GH039704,349,BA,Faixa Lateral,-134.629.623,-448.629.628,937.0
GH039704,349,BA,Rocada,-134.630.119,-448.634.238,937.0
GH039704,349,BA,Faixa Central,-134.630.119,-448.634.238,937.0
GH039704,349,BA,Faixa Lateral,-134.630.119,-448.634.238,937.0
GH039704,349,BA,Remendo,-134.630.132,-448.634.341,937.0
GH039704,349,BA,Trinca,-134.630.291,-448.635.683,937.0
GH039704,349,BA,Trinca,-134.630.494,-448.637.529,937.0
GH039704,349,BA,Trinca,-134.630.621,-448.638.816,937.0
GH039704,349,BA,Rocada,-13.463.063,-448.638.925,937.0
GH039704,349,BA,Faixa Central,-13.463.063,-448.638.925,937.0
GH039704,349,BA,Faixa Lateral,-13.463.063,-448.638.925,937.0
GH039704,349,BA,Trinca,-134.630.743,-448.640.217,937.0
GH039704,349,BA,Trinca,-13.463.085,-448.641.407,937.0
GH039704,349,BA,Trinca,-134.630.945,-44.864.239,937.0
GH039704,349,BA,Rocada,-134.631.066,-448.643.621,937.0
GH039704,349,BA,Faixa Central,-134.631.066,-448.643.621,937.0
GH039704,349,BA,Faixa Lateral,-134.631.066,-448.643.621,937.0
GH039704,349,BA,Trinca,-13.463.108,-448.643.844,937.0
GH039704,349,BA,Trinca,-134.631.223,-448.645.276,937.0
GH039704,349,BA,Trinca,-13.463.135,-448.646.806,937.0
GH039704,349,BA,Trinca,-134.631.489,-448.648.012,937.0
GH039704,349,BA,Rocada,-134.631.508,-448.648.226,937.0
GH039704,349,BA,Faixa Central,-134.631.508,-448.648.226,937.0
GH039704,349,BA,Faixa Lateral,-134.631.508,-448.648.226,937.0
GH039704,349,BA,Trinca,-134.631.609,-448.649.197,937.0
GH039704,349,BA,Trinca,-134.631.705,-448.650.182,937.0
GH039704,349,BA,Trinca,-134.631.705,-448.650.182,937.0
GH039704,349,BA,Trinca,-134.631.832,-448.651.372,937.0
GH039704,349,BA,Trinca,-134.631.975,-448.652.781,937.0
GH039704,349,BA,Rocada,-134.631.987,-448.652.891,937.0
GH039704,349,BA,Faixa Central,-134.631.987,-448.652.891,937.0
GH039704,349,BA,Faixa Lateral,-134.631.987,-448.652.891,937.0
GH039704,349,BA,Trinca,-134.632.085,-448.653.739,937.0
GH039704,349,BA,Trinca,-134.632.233,-448.655.046,937.0
GH039704,349,BA,Trinca,-134.632.374,-448.656.488,937.0
GH039704,349,BA,Trinca,-134.632.472,-448.657.453,937.0
GH039704,349,BA,Rocada,-134.632.483,-448.657.562,937.0
GH039704,349,BA,Faixa Central,-134.632.483,-448.657.562,937.0
